Id,Label,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Clustering Coefficient,Number of triangles,Eigenvector Centrality
TSF,TSF,2,2.0,25.0,0.12939854874457296,9.274424729826393E-5,0.0,0,0.004894235431727868
MMB,MMB,2,2.0,26.0,0.11998873873873873,4.758910170342625E-6,0.0,0,0.00338141869485155
BVN,BVN,2,2.0,25.0,0.13620094592867188,3.793015626555531E-4,0.0,0,0.010056328209471093
SPC,SPC,3,3.0,25.0,0.1362706228417956,5.804464081863324E-5,0.0,0,0.015917796649831346
PBE,PBE,5,8.0,24.0,0.14846035948167757,0.0037227948457593963,0.2,2,0.02518554063914996
PP,PP,2,6.0,25.0,0.12935534782080854,0.0021260606575624376,0.0,0,0.005545337765042538
MLN,MLN,4,7.0,26.0,0.11461919104991394,0.0016654189819857775,0.16666666666666666,1,0.00662452688012797
GK,GK,3,5.0,27.0,0.10989634366458667,1.5397024716979094E-6,0.3333333333333333,1,0.0057202945712000386
LMP,LMP,3,5.0,26.0,0.12335031257235471,4.284808842272425E-4,0.3333333333333333,1,0.006673743296241642
STP,STP,4,6.0,25.0,0.14061829819525554,0.002009603832855336,0.3333333333333333,2,0.015638929097556476
DAL,DAL,7,10.0,24.0,0.16349547337732087,0.0032976178779191303,0.2857142857142857,6,0.10334768102068823
ASH,ASH,5,7.0,24.0,0.16345158197507192,0.0013903292476824711,0.5,5,0.09646017653329862
MJZ,MJZ,4,4.0,24.0,0.1483879952649537,6.172365350434675E-5,0.5,3,0.025324327932711777
KHMA,KHMA,3,3.0,25.0,0.14060438110319345,2.444540212099579E-4,0.3333333333333333,1,0.014975065824080067
CKK,CKK,3,3.0,26.0,0.12335031257235471,9.427869393209629E-7,0.3333333333333333,1,0.007315580478294962
BNSA,BNSA,4,4.0,26.0,0.1233574529667149,4.297700650378684E-4,0.3333333333333333,2,0.008311118333447533
TPU,TPU,3,3.0,27.0,0.10990201134605468,2.546491295234344E-6,0.3333333333333333,1,0.005992447099910526
PDR,PDR,2,2.0,24.0,0.15143009415526737,0.0026114473200703914,0.0,0,0.021008996390670782
BRK,BRK,2,2.0,25.0,0.13157163584725096,0.002145367312960699,0.0,0,0.004008983800972996
RS,RS,2,2.0,26.0,0.11631778608662427,0.0016792873058510162,0.0,0,0.002739165866561248
NNP,NNP,2,2.0,27.0,0.10423341240920542,0.0012133170162571193,0.0,0,0.0026592341373679754
MIN,MIN,2,2.0,28.0,0.09443201205326479,7.476758792106148E-4,0.0,0,0.0026550478832992742
BIC,BIC,2,2.0,29.0,0.08633297546944314,2.831684898273592E-4,0.0,0,0.0026548826839380307
TQN,TQN,2,2.0,30.0,0.07963824579105705,3.986403073992213E-6,0.0,0,0.002655250170512136
BXM,BXM,2,2.0,29.0,0.08536292260855632,1.8964085825127813E-4,0.0,0,0.0026612887882978844
PLK,PLK,2,2.0,28.0,0.09330122591943958,6.55720865360974E-4,0.0,0,0.0027345349493053893
BIK,BIK,2,2.0,27.0,0.10286734890905581,0.0011218008724706656,0.0,0,0.0033536605517546013
BRY,BRY,1,1.0,26.0,0.12812650312650312,0.0,0.0,0,0.0033466596576464465
PSR,PSR,2,4.0,24.0,0.12234470088414284,0.0,1.0,1,0.007543579267431048
SKJ,SKJ,5,10.0,22.0,0.15336451961137101,7.09100577449629E-5,0.6,6,0.052742935702378584
NNGE,NNGE,3,4.0,24.0,0.13649319455564451,7.006926283909798E-4,0.3333333333333333,1,0.015150246656041989
BXP,BXP,2,6.0,25.0,0.11009506096300888,0.0,1.0,1,0.007955173389670644
KXL,KXL,2,2.0,25.0,0.11008937335330887,0.0,1.0,1,0.007234953168405153
NCH,NCH,2,4.0,25.0,0.11015196939935903,0.0,1.0,1,0.009185453875163736
LXA,LXA,2,2.0,25.0,0.10984536082474226,0.0,1.0,1,0.009647613456034654
TSK,TSK,2,2.0,24.0,0.12326112733898258,0.001868708729070698,0.0,0,0.007522755352555853
MJN,MJN,2,2.0,25.0,0.10975484136794396,0.0014018606993504174,0.0,0,0.003115501231197142
DBY,DBY,2,2.0,26.0,0.09891155515328738,9.347932345985408E-4,0.0,0,0.0026533282676752625
MRG,MRG,2,2.0,27.0,0.0900143617470643,4.675063348150684E-4,0.0,0,0.002368237527188122
LEDO,LEDO,1,1.0,28.0,0.08258249530120716,0.0,0.0,0,0.0012923328352023517
GLGT,GLGT,2,2.0,25.0,0.11011212731876195,0.0015588208598520709,0.0,0,0.006117457647671485
NMGY,NMGY,2,2.0,26.0,0.09921318497136739,0.001092301982679221,0.0,0,0.003004612363252701
KUTI,KUTI,2,2.0,27.0,0.09027748358398645,6.257831055064721E-4,0.0,0,0.002681311251562581
BLPR,BLPR,2,2.0,28.0,0.08281839026854766,1.5931908709144237E-4,0.0,0,0.0026564257970185913
RNGG,RNGG,2,2.0,29.0,0.07653491838310558,1.1520339158784835E-6,0.0,0,0.002655218113352014
BBGN,BBGN,2,2.0,28.0,0.08285381026438568,3.094489991553469E-4,0.0,0,0.0026600335251455573
BLMR,BLMR,2,2.0,27.0,0.09031957277273883,7.759678763281447E-4,0.0,0,0.0027287705787087204
RWH,RWH,2,2.0,26.0,0.09926402086826906,0.001242486753501204,0.0,0,0.0034705078658899356
CMA,CMA,2,2.0,25.0,0.11016051073948668,0.0,1.0,1,0.00835495989224695
SRTN,SRTN,2,6.0,25.0,0.1098481919637104,0.0,1.0,1,0.00888644111120182
GVR,GVR,2,2.0,25.0,0.13344187357149567,0.0,1.0,1,0.011528614622290975
TNL,TNL,3,4.0,25.0,0.13345440881763526,6.995588807277343E-4,0.3333333333333333,1,0.012959461241012969
ULG,ULG,3,4.0,26.0,0.11779012243318684,2.3364344989173624E-4,0.0,0,0.005330292004976387
MJBT,MJBT,2,2.0,27.0,0.10540634119800169,1.645762736969262E-7,0.0,0,0.0032457525860363386
NMM,NMM,2,2.0,26.0,0.11780314547112966,2.339726024391301E-4,0.0,0,0.0046334894085229795
RPAN,RPAN,6,6.0,25.0,0.1335171203909652,0.004434727129795273,0.0,0,0.017103471576663466
DKGN,DKGN,1,1.0,26.0,0.117793377922724,0.0,0.0,0,0.003249098014364616
DKJR,DKJR,2,2.0,26.0,0.11780640168057936,8.777401263836065E-7,0.0,0,0.004969441372340173
VNE,VNE,2,2.0,26.0,0.11780314547112966,4.6706746475187657E-4,0.0,0,0.004598141156124955
GPZ,GPZ,2,2.0,27.0,0.1054037343885248,1.0971751579795081E-7,0.0,0,0.002936846115906714
TBH,TBH,2,2.0,27.0,0.10540894813642322,3.291525473938524E-7,0.0,0,0.003456865834527966
HMY,HMY,4,5.0,26.0,0.11781617138908085,0.0014018606993504174,0.16666666666666666,1,0.007503954338231841
GMTO,GMTO,2,4.0,27.0,0.1054037343885248,0.0,1.0,1,0.0035280824960327987
NHLN,NHLN,2,3.0,27.0,0.1054037343885248,0.0,1.0,1,0.0035280824960327987
BDAG,BDAG,2,2.0,24.0,0.13164478764478765,0.0,1.0,1,0.018387828362980446
KAMG,KAMG,3,4.0,26.0,0.11473644537769881,0.0,1.0,3,0.014588036731694624
CLD,CLD,2,2.0,25.0,0.12275699184884359,0.0,1.0,1,0.010782664197786252
MVI,MVI,2,4.0,25.0,0.1336511022609677,1.7925692515243574E-5,0.0,0,0.007256937614335617
KKA,KKA,2,2.0,24.0,0.1401374412257916,0.0,1.0,1,0.017218895944086005
POT,POT,2,2.0,25.0,0.12499633398832742,1.9053637961873415E-4,0.0,0,0.00574197617215139
TBR,TBR,2,2.0,26.0,0.11119807973283238,4.986051551262432E-7,0.0,0,0.004039843298592735
TKG,TKG,4,4.0,25.0,0.12509906366491533,0.0011115060329701411,0.0,0,0.01242978498098555
GAGA,GAGA,2,2.0,26.0,0.11120388248186608,3.6676672569174425E-4,0.0,0,0.003814067246134112
ADQ,ADQ,2,2.0,27.0,0.10008688913416151,3.5475330108004094E-7,0.0,0,0.002788214655875682
NAK,NAK,2,2.0,26.0,0.10936617911213754,1.0087492739280887E-4,0.0,0,0.003006990424156247
BORA,BORA,2,2.0,25.0,0.12277820989254745,5.678070738752136E-4,0.0,0,0.006603022707093781
BZN,BZN,3,9.0,23.0,0.15164561465931328,9.600282632320696E-8,0.6666666666666666,2,0.0213998891231144
BSI,BSI,2,2.0,28.0,0.093368677021491,1.2343220527269465E-6,0.0,0,0.002973412281166118
TPK,TPK,2,2.0,27.0,0.10295680742100687,3.6184626276890893E-4,0.0,0,0.0030411967612983077
SPX,SPX,2,2.0,26.0,0.11473953425763898,8.282554224259806E-4,0.0,0,0.006635161190952215
JPZ,JPZ,2,2.0,25.0,0.12932002306035137,0.0,1.0,1,0.015570986183325088
SCE,SCE,2,2.0,25.0,0.12018837596232479,0.001868708729070698,0.0,0,0.005577870022610576
NGAN,NGAN,2,2.0,26.0,0.10731191459361465,0.0014018606993504174,0.0,0,0.0029341199598281772
AONI,AONI,2,2.0,27.0,0.09692311190958088,9.347932345985408E-4,0.0,0,0.002640240501041676
JKB,JKB,2,2.0,28.0,0.08836457123901145,4.675063348150684E-4,0.0,0,0.002367490459428684
SHTT,SHTT,1,1.0,29.0,0.0811917779513459,0.0,0.0,0,0.0012922982239449788
KOK,KOK,2,2.0,24.0,0.14588396371726853,0.0,1.0,1,0.033068623638689405
MKPR,MKPR,2,2.0,23.0,0.14036358846001845,9.505032125648099E-4,0.0,0,0.019762331262619483
KSP,KSP,4,4.0,23.0,0.14045147470753008,0.003047600962328586,0.3333333333333333,2,0.02968355101303732
TLWA,TLWA,4,4.0,24.0,0.12485718470777796,1.0194362701959478E-4,0.5,3,0.014537967278177771
DMGN,DMGN,2,2.0,25.0,0.10976049446304405,0.0,1.0,1,0.005102390646379004
SQQ,SQQ,2,2.0,23.0,0.14607896901562928,0.0,1.0,1,0.018439630130698933
SBE,SBE,2,2.0,25.0,0.12930432935893935,1.9697493662420104E-5,0.0,0,0.008060371324349298
PBL,PBL,2,2.0,25.0,0.12930432935893935,8.58721764692875E-5,0.0,0,0.006954567765158681
TIHU,TIHU,2,2.0,26.0,0.11775107058986047,5.4858757898975403E-8,0.0,0,0.004350300544686071
AVN,AVN,2,2.0,24.0,0.14167469999667587,0.0,1.0,1,0.02071398647761988
BID,BID,3,18.0,26.0,0.12445612498174916,8.22881368484631E-8,0.6666666666666666,2,0.011217017266759503
RMGM,RMGM,5,25.0,25.0,0.1421187768848578,5.820516222559604E-4,0.5,5,0.03311786215285627
CPT,CPT,4,22.0,26.0,0.12452885317750183,2.335703048812043E-4,0.5,3,0.01565783651102134
MAD,MAD,5,20.0,26.0,0.12453976973876453,2.3418655159493612E-4,0.4,4,0.017932395718320504
PANP,PANP,4,17.0,26.0,0.12459073900841908,3.125696543048139E-4,0.5,3,0.01608675327787493
RECH,RECH,3,4.0,23.0,0.15612865411385451,1.462900210639344E-7,0.6666666666666666,2,0.02676218473426463
SRUR,SRUR,3,4.0,23.0,0.1608787558508229,7.008389184120437E-4,0.3333333333333333,1,0.05187025220107671
CJL,CJL,2,4.0,26.0,0.12457981351027447,0.0,1.0,1,0.006759843680198519
QRP,QRP,4,11.0,24.0,0.14906788849637997,2.011487789629098E-7,0.6666666666666666,4,0.04051325467950159
BZO,BZO,2,6.0,26.0,0.13831375348867397,0.0,1.0,1,0.01041126739585137
EKM,EKM,3,8.0,24.0,0.13510857505151372,6.158533431290629E-7,0.6666666666666666,2,0.01862261870451587
CTND,CTND,2,6.0,24.0,0.12436533411146777,0.0,1.0,1,0.004200298638353879
KAL,KAL,2,2.0,26.0,0.11406091098859926,0.0,1.0,1,0.003494895053157777
MMM,MMM,3,10.0,27.0,0.10229209168366735,2.336983086496352E-4,0.6666666666666666,2,0.004818540008355723
PBM,PBM,2,2.0,28.0,0.09280348394120849,0.0,1.0,1,0.0034019350786405537
PML,PML,2,10.0,24.0,0.1244415895354609,0.0,1.0,1,0.006215460237326831
SDNR,SDNR,2,2.0,25.0,0.12732269821353887,0.0028017464834164717,0.0,0,0.008099723424361834
SVV,SVV,2,2.0,26.0,0.11297548045062956,0.002335337323759383,0.0,0,0.00316632673460201
NZT,NZT,2,2.0,27.0,0.10152937252846729,0.001868708729070698,0.0,0,0.002691880332553244
KZB,KZB,2,2.0,28.0,0.0921852356541864,0.0014018606993504174,0.0,0,0.002654036350979966
ANY,ANY,2,2.0,29.0,0.0844127550009903,9.347932345985408E-4,0.0,0,0.0026195859749173567
KZY,KZY,2,2.0,30.0,0.07784617070631426,4.675063348150684E-4,0.0,0,0.0023662960021450484
